"Date","Observers","Previous Veg.","Site ID","Transect ID","Distance","Species Code","Notes","Turf","as.character(""Site ID"")"
2018-06-13,"KS, PT",NA,"2","Turf_2","23","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","23","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","24","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","24","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","25","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","25","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","26","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","26","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","27","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","27","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","28","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","28","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","29","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","29","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","30","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","30","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","31","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","31","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","32","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","32","OXACOR",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","32","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","33","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","33","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","34","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","34","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","35","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","35","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","36","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","36","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","37","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","37","OXACOR",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","37","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","38","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","38","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","39","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","39","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","40","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","40","OXACOR",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","40","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","41","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","41","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","42","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","42","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","43","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","43","UK(04)",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","43","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","44","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","44","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","45","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","45","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","46","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","46","OXACOR",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","46","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","47","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","47","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","48","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","48","OXACOR",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","48","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","49","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","49","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","50","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","50","L",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","51","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","51","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","52","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","52","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","53","CYNDAC",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","53","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","54","UK(03)",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","54","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","55","UK(03)",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","55","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","56","UK(03)","56-65 M transect","Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","Turf_2","56","S",NA,"Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","0","B",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","1","L",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","2","CYNDAC","(pw)","No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","2","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","2","L",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","3","SONASP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","3","CYNDAC",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","3","L",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","4","CYNDAC",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","4","L",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","5","CYNDAC",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","5","L",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","6","EUPALB",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","6","L",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","7","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","7","L",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","8","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","8","L",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","9","L",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","10","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","10","L",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","11","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","11","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","12","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","12","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","12","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","13","CYNDAC",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","13","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","13","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","14","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","14","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","14","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","15","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","15","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","15","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","15","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","16","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","16","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","17","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","17","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","17","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","18","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","18","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","18","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","19","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","19","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","20","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","20","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","20","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","20","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","21","PITTOB","pittosporum tobria","No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","21","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","21","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","21","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","22","PITTOB",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","22","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","22","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","23","PITTOB",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","23","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","23","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","24","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","24","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","24","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","25","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","25","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","25","LONGJEP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","25","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","26","VINMAJ","Tree w/ yellow seeds and flowers","No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","26","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","26","HEDHEL",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","26","UK(05)",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","26","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","27","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","27","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","27","HEDHEL",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","27","UK(05)",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","27","B",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","28","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","28","B",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","29","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","29","UK(05)",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","29","B",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","30","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","30","HEDHEL",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","30","UK(05)",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","30","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","31","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","31","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","31","HEDHEL",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","31","UK(05)",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","31","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","32","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","32","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","32","B",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","33","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","33","HEDHEL",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","33","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","33","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","34","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","34","HEDHEL",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","34","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","34","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","35","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","35","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","35","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","36","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","36","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","36","L",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","37","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","37","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","37","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","38","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","38","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","39","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","39","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","39","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","40","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","40","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","40","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","41","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","41","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","41","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","42","L",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"1","No Turf_1","42","B","T. LENGTH 42.37","No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","0","IPOHED","(mg)","No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","0","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","1","IPOHED","Tree, citrus-y (living RM)","No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","1","UK(06)",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","1","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","2","IPOHED","(pw)","No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","2","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","2","CYNDAC",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","2","UK(06)",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","2","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","3","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","3","UK(06)",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","3","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","4","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","4","CYNDAC",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","4","UK(06)",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","4","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","5","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","5","LONJAP",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","5","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","6","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","6","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","7","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","7","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","8","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","8","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","9","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","9","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","10","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","10","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","11","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","11","L",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","12","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","12","HEDHEL",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","12","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","13","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","13","HEDHEL",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","13","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","14","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","14","VINMAJ",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","14","HEDHEL",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","14","S",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","15","IPOHED",NA,"No Turf","Site ID"
2018-06-13,"KS, PT",NA,"2","No Turf_2","15","HEDHEL",NA,"No Turf","Site ID"
